LAMMPS data file via write_data, version 4 Jul 2026, timestep = 105000, units = metal

40656 atoms
1 atom types

0 79.53 xlo xhi
0 79.53 ylo yhi
0 112.06500000000001 zlo zhi

Masses

1 63.546

Atoms # atomic

108 1 14.46 5.4225 1.8075 0 0 0
191 1 12.6525 7.23 1.8075 0 0 0
193 1 14.46 7.23 0 0 0 0
2038 1 12.6525 5.4225 3.615 0 0 0
2129 1 14.46 7.23 3.615 0 0 0
106 1 16.267500000000002 5.4225 0 0 0 0
112 1 18.075000000000003 5.4225 1.8075 0 0 0
195 1 16.267500000000002 7.23 1.8075 0 0 0
197 1 18.075000000000003 7.23 0 0 0 0
2042 1 16.267500000000002 5.4225 3.615 0 0 0
2133 1 18.075000000000003 7.23 3.615 0 0 0
110 1 19.8825 5.4225 0 0 0 0
116 1 21.69 5.4225 1.8075 0 0 0
199 1 19.8825 7.23 1.8075 0 0 0
201 1 21.69 7.23 0 0 0 0
2046 1 19.8825 5.4225 3.615 0 0 0
2137 1 21.69 7.23 3.615 0 0 0
114 1 23.497500000000002 5.4225 0 0 0 0
120 1 25.305 5.4225 1.8075 0 0 0
203 1 23.497500000000002 7.23 1.8075 0 0 0
205 1 25.305 7.23 0 0 0 0
2050 1 23.497500000000002 5.4225 3.615 0 0 0
2141 1 25.305 7.23 3.615 0 0 0
118 1 27.1125 5.4225 0 0 0 0
124 1 28.92 5.4225 1.8075 0 0 0
207 1 27.1125 7.23 1.8075 0 0 0
209 1 28.92 7.23 0 0 0 0
2054 1 27.1125 5.4225 3.615 0 0 0
2145 1 28.92 7.23 3.615 0 0 0
122 1 30.727500000000003 5.4225 0 0 0 0
128 1 32.535000000000004 5.4225 1.8075 0 0 0
